TMSTAMP,Air_Temperature_Avg,Relative_Humidity,SLP,Rain_ICA_Tot,WS_Mean,Wind_Speed_Max,Snow_Depth_Avg,Solar_Radiation_Avg,Soil_Temperature_5cm,Soil_Temperature_10cm,Soil_Temperature_20cm,Soil_Temperature_50cm,Soil_Temperature_100cm,Soil_Moisture_5cm,Soil_Moisture_10cm,Soil_Moisture_20cm,Soil_Moisture_50cm,Soil_Moisture_100cm
2024-02-02 23:13:00,7.07735,66.32,1014.12,0,4.70367,5.27567,,4.215,5.652,6.147,6.404,6.675,7.446,0.231,0.24,0.246,0.286,0.269
2024-02-02 23:12:00,7.10515,66.09,1014.12,0,5.61164,6.27527,,4.112,5.652,6.147,6.404,6.675,7.446,0.231,0.24,0.246,0.286,0.269
2024-02-02 23:11:00,7.1432,65.23,1014.12,0,5.46726,6.3308,,4.231,5.652,6.147,6.404,6.675,7.446,0.231,0.24,0.246,0.286,0.269
2024-02-02 23:10:00,7.0857,65.32,1014.02,0,5.80601,6.9972,,4.298,5.652,6.147,6.404,6.675,7.446,0.231,0.24,0.246,0.286,0.269
2024-02-02 23:09:00,7.0083,67.93,1014.02,0,6.30303,7.10827,,4.271,5.652,6.147,6.404,6.675,7.446,0.231,0.24,0.246,0.286,0.269
2024-02-02 23:08:00,7.0921,67.92,1014.12,0,6.30303,7.71913,,4.124,5.652,6.147,6.404,6.675,7.446,0.231,0.24,0.246,0.286,0.269
2024-02-02 23:07:00,7.1299,66.31,1014.02,0,4.35937,5.10907,,4.073,5.652,6.147,6.404,6.675,7.446,0.231,0.24,0.246,0.286,0.269
2024-02-02 23:06:00,7.09065,66.8,1014.02,0,4.47043,5.38673,,4.259,5.652,6.147,6.404,6.675,7.446,0.231,0.24,0.246,0.286,0.269
2024-02-02 23:05:00,7.09885,67.24,1014.02,0,5.68384,6.88613,,4.354,5.652,6.147,6.404,6.675,7.446,0.231,0.24,0.246,0.286,0.269
2024-02-02 23:04:00,7.01855,67.3,1014.02,0,6.29193,7.60807,,4.401,5.652,6.147,6.404,6.675,7.446,0.231,0.24,0.246,0.286,0.269
2024-02-02 23:03:00,6.99165,68.51,1013.92,0,6.117,6.88613,,4.227,5.652,6.147,6.404,6.675,7.446,0.231,0.24,0.246,0.286,0.269
2024-02-02 23:02:00,7.0048,69.13,1013.92,0,6.16975,7.55253,,4.259,5.652,6.147,6.404,6.675,7.446,0.231,0.24,0.246,0.286,0.269
2024-02-02 23:01:00,7.02,68.11,1013.92,0,4.94247,6.27527,,4.096,5.652,6.147,6.404,6.675,7.446,0.231,0.24,0.246,0.286,0.269
2024-02-02 23:00:00,7.01855,68.43,1013.92,0,4.2955,4.94247,,4.29,5.772,6.264,6.401,6.628,7.432,0.231,0.24,0.246,0.286,0.269
2024-02-02 22:59:00,6.9854,68.16,1013.92,0,5.06742,6.1642,,4.164,5.772,6.264,6.401,6.628,7.432,0.231,0.24,0.246,0.286,0.269
2024-02-02 22:58:00,6.8803,69.9,1013.92,0,4.97301,5.4978,,4.354,5.772,6.264,6.401,6.628,7.432,0.231,0.24,0.246,0.286,0.269
2024-02-02 22:57:00,6.9037,69.71,1013.92,0,5.47836,5.9976,,4.069,5.772,6.264,6.401,6.628,7.432,0.231,0.24,0.246,0.286,0.269
2024-02-02 22:56:00,6.8755,69.22,1013.92,0,4.47599,5.60887,,4.092,5.772,6.264,6.401,6.628,7.432,0.231,0.24,0.246,0.286,0.269
2024-02-02 22:55:00,6.81315,70.9,1013.82,0,4.3677,4.998,,4.31,5.772,6.264,6.401,6.628,7.432,0.231,0.24,0.246,0.286,0.269
2024-02-02 22:54:00,6.89135,70.19,1013.82,0,5.17848,6.21973,,4.001,5.772,6.264,6.401,6.628,7.432,0.231,0.24,0.246,0.286,0.269
2024-02-02 22:53:00,6.8803,69.76,1013.82,0,3.32922,3.8318,,4.084,5.772,6.264,6.401,6.628,7.432,0.231,0.24,0.246,0.286,0.269
2024-02-02 22:52:00,6.90155,69.64,1013.82,0,4.16778,5.1646,,4.104,5.772,6.264,6.401,6.628,7.432,0.231,0.24,0.246,0.286,0.269
2024-02-02 22:51:00,6.8332,69.72,1013.82,0,4.70645,5.71993,,4.199,5.772,6.264,6.401,6.628,7.432,0.231,0.24,0.246,0.286,0.269
2024-02-02 22:50:00,6.78065,70.27,1013.82,0,4.60371,5.55333,,4.077,5.772,6.264,6.401,6.628,7.432,0.231,0.24,0.246,0.286,0.269
2024-02-02 22:49:00,6.7938,70.87,1013.82,0,4.84251,5.55333,,4.164,5.772,6.264,6.401,6.628,7.432,0.231,0.24,0.246,0.286,0.269
2024-02-02 22:48:00,6.81315,70.94,1013.82,0,4.29828,5.27567,,4.124,5.772,6.264,6.401,6.628,7.432,0.231,0.24,0.246,0.286,0.269
2024-02-02 22:47:00,6.892,70.12,1013.82,0,4.23997,5.27567,,4.128,5.772,6.264,6.401,6.628,7.432,0.231,0.24,0.246,0.286,0.269
2024-02-02 22:46:00,6.89265,69.83,1013.72,0,3.73462,4.44267,,4.152,5.772,6.264,6.401,6.628,7.432,0.231,0.24,0.246,0.286,0.269
2024-02-02 22:45:00,6.9086,69.83,1013.72,0,4.25385,4.94247,,4.104,5.851,6.282,6.413,6.625,7.443,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:44:00,6.97835,69.61,1013.72,0,4.65925,5.60887,,4.283,5.851,6.282,6.413,6.625,7.443,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:43:00,7.0048,69.52,1013.72,0,4.67035,5.44227,,4.362,5.851,6.282,6.413,6.625,7.443,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:42:00,7.01785,68.63,1013.72,0,4.68979,5.27567,,4.271,5.851,6.282,6.413,6.625,7.443,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:41:00,6.97275,68.93,1013.72,0,4.84806,6.21973,,4.5,5.851,6.282,6.413,6.625,7.443,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:40:00,6.89265,69.86,1013.72,0,5.01744,6.05313,,4.548,5.851,6.282,6.413,6.625,7.443,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:39:00,6.90715,70.23,1013.72,0,5.21736,6.3308,,4.58,5.851,6.282,6.413,6.625,7.443,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:38:00,6.948,69.12,1013.72,0,4.68424,5.71993,,4.592,5.851,6.282,6.413,6.625,7.443,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:37:00,6.94455,69.12,1013.62,0,4.13446,4.8314,,4.77,5.851,6.282,6.413,6.625,7.443,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:36:00,6.8783,69.89,1013.62,0,4.36492,5.3312,,4.564,5.851,6.282,6.413,6.625,7.443,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:35:00,6.865,70.17,1013.62,0,4.59538,5.3312,,4.865,5.851,6.282,6.413,6.625,7.443,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:34:00,6.867,70.52,1013.62,0,4.33715,4.94247,,5.13,5.851,6.282,6.413,6.625,7.443,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:33:00,6.9086,70.13,1013.62,0,4.59538,5.55333,,5.126,5.851,6.282,6.413,6.625,7.443,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:32:00,6.977,69.91,1013.62,0,4.27051,5.05353,,5.265,5.851,6.282,6.413,6.625,7.443,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:31:00,6.9734,69.25,1013.62,0,4.2955,5.22013,,5.435,5.851,6.282,6.413,6.625,7.443,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:30:00,6.90435,69.65,1013.62,0,4.29273,5.22013,,5.483,5.974,6.363,6.44,6.648,7.449,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:29:00,6.89345,70.62,1013.52,0,5.07852,6.21973,,5.653,5.974,6.363,6.44,6.648,7.449,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:28:00,6.921,69.76,1013.52,0,5.04243,6.21973,,5.942,5.974,6.363,6.44,6.648,7.449,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:27:00,6.92315,70.09,1013.52,0,3.75961,4.60927,,6.141,5.974,6.363,6.44,6.648,7.449,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:26:00,6.96465,69.77,1013.52,0,3.97063,4.77587,,6.176,5.974,6.363,6.44,6.648,7.449,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:25:00,6.97635,68.96,1013.52,0,4.05393,4.6648,,6.378,5.974,6.363,6.44,6.648,7.449,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:24:00,6.9632,69.51,1013.52,0,4.4621,5.38673,,6.418,5.974,6.363,6.44,6.648,7.449,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:23:00,6.948,69.51,1013.52,0,4.31772,4.998,,6.541,5.974,6.363,6.44,6.648,7.449,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:22:00,6.9488,70,1013.52,0,4.37047,5.05353,,6.743,5.974,6.363,6.44,6.648,7.449,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:21:00,6.96185,69.91,1013.52,0,4.45655,4.998,,7.091,5.974,6.363,6.44,6.648,7.449,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:20:00,6.921,69.78,1013.42,0,4.10391,5.05353,,7.27,5.974,6.363,6.44,6.648,7.449,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:19:00,6.92315,70.48,1013.42,0,4.6176,5.27567,,7.432,5.974,6.363,6.44,6.648,7.449,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:18:00,6.966,69.73,1013.42,0,4.22609,4.8314,,7.781,5.974,6.363,6.44,6.648,7.449,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:17:00,7.0076,69.84,1013.42,0,3.92065,4.38713,,7.682,5.974,6.363,6.44,6.648,7.449,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:16:00,7.0788,69.07,1013.42,0,4.44544,5.6644,,8.169,5.974,6.363,6.44,6.648,7.449,0.232,0.24,0.246,0.286,0.269
2024-02-02 22:15:00,7.1312,68.59,1013.32,0,4.50375,5.05353,,9.005,6.088,6.44,6.449,6.657,7.446,0.233,0.24,0.246,0.286,0.269
2024-02-02 22:14:00,7.1168,67.95,1013.32,0,4.55096,5.3312,,9.417,6.088,6.44,6.449,6.657,7.446,0.233,0.24,0.246,0.286,0.269
2024-02-02 22:13:00,7.1284,68.08,1013.32,0,4.67591,5.55333,,9.757,6.088,6.44,6.449,6.657,7.446,0.233,0.24,0.246,0.286,0.269
2024-02-02 22:12:00,7.0628,68.8,1013.32,0,5.7005,6.94167,,10.0483,6.088,6.44,6.449,6.657,7.446,0.233,0.24,0.246,0.286,0.269
2024-02-02 22:11:00,7.1132,68.18,1013.32,0,5.81712,6.8306,,9.845,6.088,6.44,6.449,6.657,7.446,0.233,0.24,0.246,0.286,0.269
2024-02-02 22:10:00,7.05935,67.67,1013.32,0,4.75921,6.05313,,9.853,6.088,6.44,6.449,6.657,7.446,0.233,0.24,0.246,0.286,0.269
2024-02-02 22:09:00,7.04845,68.89,1013.32,0,4.97301,5.55333,,9.92,6.088,6.44,6.449,6.657,7.446,0.233,0.24,0.246,0.286,0.269
2024-02-02 22:08:00,7.07735,69.18,1013.32,0,5.64496,7.3304,,10.324,6.088,6.44,6.449,6.657,7.446,0.233,0.24,0.246,0.286,0.269
2024-02-02 22:07:00,7.10235,69,1013.22,0,5.00078,5.9976,,10.787,6.088,6.44,6.449,6.657,7.446,0.233,0.24,0.246,0.286,0.269
2024-02-02 22:06:00,7.0913,68.51,1013.22,0,4.60371,5.6644,,11.124,6.088,6.44,6.449,6.657,7.446,0.233,0.24,0.246,0.286,0.269
2024-02-02 22:05:00,7.11815,68.74,1013.22,0,4.85639,5.60887,,11.509,6.088,6.44,6.449,6.657,7.446,0.233,0.24,0.246,0.286,0.269
2024-02-02 22:04:00,7.1562,67.86,1013.22,0,5.03687,5.88653,,12.043,6.088,6.44,6.449,6.657,7.446,0.233,0.24,0.246,0.286,0.269
2024-02-02 22:03:00,7.10235,68.23,1013.22,0,5.20347,6.21973,,12.812,6.088,6.44,6.449,6.657,7.446,0.233,0.24,0.246,0.286,0.269
2024-02-02 22:02:00,7.08785,68.36,1013.12,0,5.73104,6.77507,,13.485,6.088,6.44,6.449,6.657,7.446,0.233,0.24,0.246,0.286,0.269
2024-02-02 22:01:00,7.04915,69.72,1013.12,0,5.92541,6.8306,,14.23,6.088,6.44,6.449,6.657,7.446,0.233,0.24,0.246,0.286,0.269
2024-02-02 22:00:00,7.0913,68.93,1013.12,0,5.76714,6.55293,,14.694,6.195,6.503,6.467,6.613,7.426,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:59:00,7.1196,69.25,1013.12,0,4.14834,4.60927,,15.09,6.195,6.503,6.467,6.613,7.426,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:58:00,7.188,68.01,1013.12,0,4.50375,5.4978,,15.248,6.195,6.503,6.467,6.613,7.426,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:57:00,7.1872,67.61,1013.02,0,4.73422,5.831,,15.617,6.195,6.503,6.467,6.613,7.426,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:56:00,7.16855,67.45,1013.02,0,5.62275,6.664,,16.33,6.195,6.503,6.467,6.613,7.426,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:55:00,7.10445,68.98,1012.92,0,5.83378,6.55293,,16.579,6.195,6.503,6.467,6.613,7.426,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:54:00,7.134,68.65,1013.02,0,6.62235,7.9968,,16.674,6.195,6.503,6.467,6.613,7.426,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:53:00,7.17135,68.46,1013.02,0,5.06464,5.9976,,16.686,6.195,6.503,6.467,6.613,7.426,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:52:00,7.15965,68.28,1013.02,0,5.57277,6.60847,,16.809,6.195,6.503,6.467,6.613,7.426,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:51:00,7.1748,68.74,1012.92,0,5.54778,7.05273,,17.071,6.195,6.503,6.467,6.613,7.426,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:50:00,7.2267,67.71,1013.02,0,6.31692,6.94167,,17.558,6.195,6.503,6.467,6.613,7.426,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:49:00,7.2005,67.45,1013.02,0,5.63941,6.9972,,18.782,6.195,6.503,6.467,6.613,7.426,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:48:00,7.17135,68.28,1012.92,0,6.31969,7.05273,,20.196,6.195,6.503,6.467,6.613,7.426,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:47:00,7.159,68.7,1012.92,0,6.19474,7.27487,,21.42,6.195,6.503,6.467,6.613,7.426,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:46:00,7.15835,68.8,1012.92,0,5.72826,6.44187,,22.205,6.195,6.503,6.467,6.613,7.426,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:45:00,7.14665,68.81,1012.92,0,5.67828,6.60847,,22.649,6.309,6.547,6.464,6.61,7.443,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:44:00,7.16045,68.92,1012.82,0,6.11422,7.21933,,22.649,6.309,6.547,6.464,6.61,7.443,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:43:00,7.1859,68.2,1012.92,0,5.73382,7.38593,,22.522,6.309,6.547,6.464,6.61,7.443,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:42:00,7.1473,68.57,1012.82,0,5.37007,6.88613,,22.898,6.309,6.547,6.464,6.61,7.443,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:41:00,7.1728,68.91,1012.82,0,5.78102,7.10827,,23.845,6.309,6.547,6.464,6.61,7.443,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:40:00,7.18655,67.99,1012.82,0,4.94802,6.38633,,24.384,6.309,6.547,6.464,6.61,7.443,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:39:00,7.16115,69.08,1012.82,0,5.02021,6.27527,,25.255,6.309,6.547,6.464,6.61,7.443,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:38:00,7.20265,68.21,1012.72,0,5.70883,6.664,,26.531,6.309,6.547,6.464,6.61,7.443,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:37:00,7.21565,67.82,1012.72,0,5.12017,6.3308,,27.981,6.309,6.547,6.464,6.61,7.443,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:36:00,7.2288,68.06,1012.72,0,5.76436,6.55293,,28.722,6.309,6.547,6.464,6.61,7.443,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:35:00,7.2432,68.07,1012.72,0,6.41132,7.60807,,30.318,6.309,6.547,6.464,6.61,7.443,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:34:00,7.2288,67.65,1012.62,0,6.84726,7.88573,,31.606,6.309,6.547,6.464,6.61,7.443,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:33:00,7.24535,68.03,1012.62,0,6.3308,7.55253,,31.994,6.309,6.547,6.464,6.61,7.443,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:32:00,7.26965,67.07,1012.62,0,6.22529,6.77507,,31.82,6.309,6.547,6.464,6.61,7.443,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:31:00,7.2404,67.14,1012.62,0,6.14199,6.9972,,32.973,6.309,6.547,6.464,6.61,7.443,0.233,0.24,0.246,0.286,0.269
2024-02-02 21:30:00,7.172,68.24,1012.52,0,6.14754,7.9968,,35.405,6.434,6.607,6.422,6.595,7.438,0.233,0.241,0.246,0.286,0.269
2024-02-02 21:29:00,7.1735,68.6,1012.62,0,6.38911,7.38593,,37.402,6.434,6.607,6.422,6.595,7.438,0.233,0.241,0.246,0.286,0.269
2024-02-02 21:28:00,7.2041,68.98,1012.62,0,5.70883,6.664,,37.251,6.434,6.607,6.422,6.595,7.438,0.233,0.241,0.246,0.286,0.269
2024-02-02 21:27:00,7.2419,67.87,1012.62,0,5.55056,6.77507,,36.277,6.434,6.607,6.422,6.595,7.438,0.233,0.241,0.246,0.286,0.269
2024-02-02 21:26:00,7.19985,67.91,1012.52,0,5.41728,6.664,,35.932,6.434,6.607,6.422,6.595,7.438,0.233,0.241,0.246,0.286,0.269
2024-02-02 21:25:00,7.159,68.19,1012.52,0,6.17808,7.88573,,37.41,6.434,6.607,6.422,6.595,7.438,0.233,0.241,0.246,0.286,0.269
2024-02-02 21:24:00,7.159,68.87,1012.52,0,6.55571,7.94127,,38.978,6.434,6.607,6.422,6.595,7.438,0.233,0.241,0.246,0.286,0.269
2024-02-02 21:23:00,7.16245,68.19,1012.52,0,5.7116,6.88613,,38.867,6.434,6.607,6.422,6.595,7.438,0.233,0.241,0.246,0.286,0.269
2024-02-02 21:22:00,7.2267,68.22,1012.52,0,5.70883,6.38633,,38.063,6.434,6.607,6.422,6.595,7.438,0.233,0.241,0.246,0.286,0.269
2024-02-02 21:21:00,7.2013,67.21,1012.52,0,5.50613,6.88613,,37.204,6.434,6.607,6.422,6.595,7.438,0.233,0.241,0.246,0.286,0.269
2024-02-02 21:20:00,7.1887,68.46,1012.42,0,5.36174,6.8306,,34.874,6.434,6.607,6.422,6.595,7.438,0.233,0.241,0.246,0.286,0.269
